,name,amenity,lat,lon
3225,Sunflower Bubble Tea,cafe,49.2380309,-123.0322916
3230,Uncle Faith's Pizza,fast_food,49.2656756,-123.0044104
3231,Subway,fast_food,49.2637503,-123.0242122
3235,Subway,fast_food,49.2545259,-123.0213204
3241,Milano Coffee Roasters,cafe,49.2909208,-123.1365182
3244,Breka Bakery & Cafe,cafe,49.2913209,-123.135935
3248,Blenz Coffee,cafe,49.2902367,-123.1375735
3249,Hui Lau Shan,cafe,49.2904186,-123.1372778
3254,Green Leaf Brewing,bar,49.3100753,-123.0825195
3267,Opa! Of Greece,fast_food,49.2833353,-123.1174336
3268,Chatime,cafe,49.2246333,-122.9883605
3281,Little Caesars,fast_food,49.2308106,-123.0908083
3282,Woody's on Brunette,pub,49.2374083,-122.8703331
3284,McDonald's,fast_food,49.2335124,-122.8624542
3286,Mega Donair,fast_food,49.2718554,-122.8764461
3314,Loving Hut Express food van,fast_food,49.2740786,-123.1213858
3315,Troller Ale House,pub,49.3742609,-123.2735244
3317,Bay Sushi,fast_food,49.3737497,-123.2741383
3318,Berry's,fast_food,49.3741257,-123.2747392
3319,Seaside Village,cafe,49.3740676,-123.2747859
3363,Church's Chicken,fast_food,49.1709566,-123.1815568
3364,Starbucks,cafe,49.2846042,-123.1245931
3368,Boardwalk Cafe & Games,cafe,49.0481537,-122.2901397
3369,Starbucks,cafe,49.2287016,-123.0013644
3388,Aphrodite's Organic Cafe,cafe,49.2687642,-123.183797
3389,Blenz Coffee,cafe,49.268464,-123.1854523
3412,Dewdney Pub,pub,49.1597928,-122.196831
3413,GrabaJava,cafe,49.1399028,-122.3070902
3414,The Shameful Tiki,bar,49.2468517,-123.1009139
3439,Beans & Leaves,cafe,49.0520506,-122.3122287
3454,Hollywood North,bar,49.2799921,-123.1197031
3455,Numero Uno Pizza,fast_food,49.2772057,-123.1265215
3457,Starbucks,cafe,49.2789586,-123.1212246
3458,Nero Belgian Waffle Bar,cafe,49.2783848,-123.1220442
3467,Sushi Howe,fast_food,49.277516,-123.1270838
3468,Cafe Amarti,cafe,49.0575438,-122.273748
3471,Dogwood Lounge,bar,49.2098852,-123.0817139
3478,Cinema Public House,pub,49.2803131,-123.1216797
3480,Pizza Garden,fast_food,49.2801553,-123.1209311
3483,Donair King,fast_food,49.2794471,-123.1300198
3488,Domino's Pizza,fast_food,49.0494651,-122.2597961
3490,Subway,fast_food,49.0496898,-122.2598023
3496,Railway Club,bar,49.2829389,-123.115118
3498,Scott Hill Pizza,fast_food,49.2222713,-122.9315099
3501,Pizza Grill,fast_food,49.2228162,-122.9326769
3502,Homer St Cafe and Bar,cafe,49.2784178,-123.1182179
3507,Fat Burger,fast_food,49.2802263,-123.1307093
3513,Panago,fast_food,49.057156,-122.2740055
3515,A&W,fast_food,49.1917192,-123.1118564
3518,Creme de la Crumb,cafe,49.1868558,-123.1067341
3520,City Blends Coffee,cafe,49.0476651,-122.2683053
3528,Subway,fast_food,49.2584009,-122.9555106
3542,Nemesis,cafe,49.282764,-123.1102832
3545,Clayburn Village Store & Gift Shop,cafe,49.0818284,-122.260809
3546,The Polly Fox,bistro,49.0488705,-122.2894714
3547,True Confections,cafe,49.290792,-123.1362563
3558,Be' wiched,cafe,49.1039925,-122.7997385
3562,Taste of Pho,cafe,49.1920236,-122.8344326
3577,Red21,pub,49.0466407,-122.3687569
3578,Coasters Express,fast_food,49.0466415,-122.368639
3589,,vending_machine,49.0700096,-122.3406055
3594,,vending_machine,49.0689976,-122.3489419
3601,,vending_machine,49.0530687,-122.3614216
3609,,cafe,49.3331944,-123.0899754
3616,Yale Hotel,pub,49.2759064,-123.1278016
3628,BA LE Deli & sandwiches,cafe,49.184894,-122.798952
3629,Chan's Kitchen,fast_food,49.1848537,-122.7988686
3630,Rodem Korea,fast_food,49.1846812,-122.7987992
3631,Little Tea House,cafe,49.1846395,-122.7988061
3632,,food_court,49.1847249,-122.7988764
3637,Kwan Kee Noodle House,fast_food,49.1847568,-122.7988014
3638,YL's Curry Bowl,fast_food,49.1847167,-122.7988016
3642,Sashimi & Sushi Express,fast_food,49.1848038,-122.7988004
3667,,vending_machine,49.1988121,-122.5791588
3676,,vending_machine,49.1998328,-122.5797603
3716,McDonald's,fast_food,49.1047695,-122.8042283
3718,Pizza Nation,fast_food,49.1985744,-122.8347803
3721,Texx Big Burger,fast_food,49.1990463,-122.8132449
3723,McDonald's,fast_food,49.2273867,-122.9997206
3724,Tim Hortons,cafe,49.2274236,-122.9999891
3726,Starbucks,cafe,49.2260687,-123.0020678
3727,Moja Coffee,cafe,49.2747084,-123.0692817
3731,Subway,fast_food,49.1766197,-122.8015928
3733,Starbucks,cafe,49.1020894,-122.6457196
3734,Starbucks,cafe,49.1625535,-122.6359271
3742,,vending_machine,49.1205419,-122.3032368
3748,,vending_machine,49.1200531,-122.3030392
3752,Pizza24,fast_food,49.0659014,-122.3807911
3774,Pizza24,fast_food,49.0466441,-122.3372747
3811,Quiznos,fast_food,49.2871644,-123.1197099
3813,McDonald's,fast_food,49.3329498,-123.0884842
3814,Fresh Slice,fast_food,49.333008,-123.0884842
3831,Baker & Table,cafe,49.2263571,-123.0905461
3832,Tim Hortons,fast_food,49.2311162,-123.0904218
3838,Tim Hortons,cafe,49.2266652,-123.0049363
3839,Subway,fast_food,49.2263872,-123.0042373
3842,Starbucks,cafe,49.2262624,-123.0039692
3861,Chipotle,fast_food,49.2260065,-123.0023569
3862,Yogen Fruz,bar,49.2265781,-123.000636
3863,Booster Juice,fast_food,49.2257698,-122.9969729
3865,Drinks,vending_machine,49.226121,-122.998639
3876,KFC,fast_food,49.2434728,-123.0621724
3881,El Caracol Mexican Cafe,cafe,49.2375315,-123.0650461
3886,Starbucks,cafe,49.2251239,-123.0535019
3887,Papa's Gourmet Pizza,fast_food,49.2581579,-123.1009455
3894,Church's Chicken,fast_food,49.2325226,-123.090106
3898,Waves Coffee House,cafe,49.2882295,-123.1233339
3903,Wick's Cafe,cafe,49.2040556,-123.134982
3909,Uncle Fatih's Pizza,fast_food,49.2792588,-123.1074257
3910,Freshslice,fast_food,49.2793502,-123.1078358
3911,Something Healthy,fast_food,49.2791132,-123.1074224
3912,Starbucks,cafe,49.2799372,-123.1073562
3919,Subway,fast_food,49.2284031,-123.0908169
3922,Mary's Place,cafe,49.0771707,-122.9370866
3925,Dijo's Pizza,fast_food,49.2808303,-123.045249
3927,Subway,fast_food,49.2808213,-123.0457204
3930,PressBox Pub,pub,49.2813339,-123.0454428
3934,,vending_machine,49.0372288,-122.3114961
3935,Subway,fast_food,49.1913787,-122.8449032
3937,McDonald's,fast_food,49.0611385,-122.3807955
3938,Panago,fast_food,49.0612765,-122.380797
3939,Quesada,fast_food,49.0612017,-122.379992
3947,Quiznos Sub,fast_food,49.0609014,-122.3803606
3971,Luppolo Tasting Room,bar,49.2769121,-123.0805868
3976,Little Caesars,fast_food,49.2195297,-123.0408142
3981,Starbucks,cafe,49.2273082,-122.9952428
4000,Pizza Pizzria,fast_food,49.2308376,-122.906467
4002,Starbucks,cafe,49.222974,-122.9140218
4003,Subway,fast_food,49.2230001,-122.9139689
4010,Republica Coffee Roasters,cafe,49.1696991,-122.5790209
4013,Tim Hortons,cafe,49.1999678,-122.9802018
4014,Starbucks,cafe,49.1987317,-122.9768452
4015,Sweet Cherubim,cafe,49.2746801,-123.0698694
4016,Pajo's,fast_food,49.2588554,-122.7905574
4017,Suzette's Cafe,cafe,49.2501178,-122.7564129
4044,Lougheed Village Bar & Grill,pub,49.2514566,-122.9020031
4053,Subway,fast_food,49.1599802,-122.401675
4054,Ivana Tea House,cafe,49.049635,-122.2901153
4057,Young's,cafe,49.2080545,-122.9308406
4058,Pizza Art,fast_food,49.2185492,-122.953863
4060,Pallet Coffee Roasters,cafe,49.25002,-123.0763241
4062,KFC,fast_food,49.262628,-123.0874661
4066,Metro Cafe Bar,cafe,49.2353139,-123.0381182
4071,Plaza Premium Lounge,bar,49.1969254,-123.1770082
4083,Tandem Bike Cafe,cafe,49.2571435,-123.1202522
4089,Rosemary Bagels,fast_food,49.2723618,-123.0693179
4095,Uva,bar,49.279512,-123.1204403
4098,A&W,fast_food,49.0910917,-122.6076471
4099,Tim Hortons,cafe,49.0889611,-122.5995001
4105,Big Rock Urban Eatery,pub,49.267356,-123.1110469
4108,Coco 都可 Bubble Tea,fast_food,49.15468,-123.158142
4109,Starbucks,cafe,49.1547993,-123.1581393
4111,Belmont Cafe,cafe,49.3070111,-123.0174317
4114,Frosting Cupcakery & Bake Shop,cafe,49.1047128,-122.6558244
4132,Fayuca,bar,49.2767582,-123.1201461
4142,Panago Pizza,fast_food,49.2209307,-122.6001604
4143,Blenz Coffee,cafe,49.2209269,-122.5999694
4148,Burger King,fast_food,49.2191699,-122.6587425
4149,Carl's Jr.,fast_food,49.2185304,-122.6541708
4151,Dairy Queen,fast_food,49.2183839,-122.6534671
4156,Shooter's Tap House,bar,49.219935,-122.6498708
4162,KFC,fast_food,49.2172304,-122.606536
4163,Taco Bell,fast_food,49.2171362,-122.6064892
4165,Tim Hortons,cafe,49.2170824,-122.6017268
4166,Triple O's,fast_food,49.2163595,-122.6049356
4169,Subway,fast_food,49.2199383,-122.6019137
4173,Gratia Bakery & Cafe,cafe,49.2206129,-122.6062531
4179,Brownies Chicken & Seafood,fast_food,49.2208584,-122.5876685
4180,Tim Hortons,cafe,49.2207153,-122.5854669
4184,Starbucks,cafe,49.2205735,-122.5573529
4185,Subway,fast_food,49.2205909,-122.5575978
4190,Foamers' Folly Tap Room,pub,49.2248337,-122.689108
4209,Hot Spot Pizza,fast_food,49.1039632,-122.6505489
4214,Dairy Queen,fast_food,49.1050087,-122.6598889
4215,Robin's Donuts,fast_food,49.1051536,-122.6594585
4216,Lemon Bakery,cafe,49.1071104,-122.665652
4223,Railtown Cafe,cafe,49.2802382,-123.1232584
4228,Tim Hortons,cafe,49.0605339,-122.7362321
4230,The Portside Pub,pub,49.2835624,-123.1038811
4263,Healthy Monkey Cafe,cafe,49.0459554,-122.7971911
4270,Lai Leung,fast_food,49.1809803,-123.1348283
4272,Ichiro Japanese Restaurant,fast_food,49.1262429,-123.1844405
4273,KFC,fast_food,49.1945973,-122.8457067
4274,Church's Chicken,fast_food,49.1942617,-122.8447996
4278,Tap & Barrel,pub,49.2717552,-123.1060666
4279,Dukes Pub,pub,49.1303474,-122.0734617
4283,Starbucks,cafe,49.2093679,-123.1165285
4284,Subway,fast_food,49.2094689,-123.1164992
4292,Elysian Coffee Roasters,cafe,49.2670223,-123.1451203
4303,Starbucks,cafe,49.1240103,-123.1808928
4316,Firefighters' Public House,pub,49.2251023,-122.997148
4319,Great Bear Pub,pub,49.2231427,-122.9815705
4322,Little Caesars,fast_food,49.2228133,-122.9835929
4327,Subway,fast_food,49.2280822,-122.9978351
4330,A&W,fast_food,49.2769818,-122.8550108
4332,Caffe Divano,cafe,49.2839076,-122.7934359
4333,Blenz Coffee,cafe,49.2859301,-123.1182815
4336,Que Pasa,fast_food,49.125729,-123.0926925
4342,Bubble World Tea House,cafe,49.2873653,-123.1287891
4368,Earnest Ice Cream,ice_cream,49.3122343,-123.0799609
4369,Earnest Ice Cream,ice_cream,49.2795862,-123.0749371
4398,Canadian 2 for 1 Pizza,fast_food,49.1343893,-122.839424
4426,The Village Burgery,fast_food,49.1238444,-123.1842621
4432,Subway,fast_food,49.2484965,-123.0899419
4435,Prado Cafe,cafe,49.2474538,-123.0900006
4436,JJ Bean Coffee Roasters,cafe,49.246691,-123.0903554
4442,Catch Kitchen + Bar,bar,49.1236207,-123.1834451
4443,Papa John's,fast_food,49.2133637,-122.9197114
4461,Delanys Coffee,cafe,49.2882578,-123.1405916
4465,Cacao 70,cafe,49.2889364,-123.1395296
4467,Burger King,fast_food,49.2889429,-123.1390161
4472,iGame Arena,cafe,49.2327351,-123.023744
4474,Sugar Loop by Westcoast Darts Cafe,cafe,49.2320493,-123.0262792
4478,McDonald's,fast_food,49.2060719,-123.125509
4479,D-Plus Pizza,fast_food,49.1589744,-122.7809639
4487,Boba Monster,cafe,49.2321981,-123.0903909
4488,Green Leaf Bubble Tea,cafe,49.2322594,-123.0903936
4490,Starbucks,cafe,49.2251518,-123.0904703
4504,Innocent Ice Cream,ice_cream,49.240749,-123.1016806
4511,Falafel Cafe,cafe,49.2505192,-123.0764488
4514,Domino's,fast_food,49.2510662,-123.0786825
4517,BT Cafe,cafe,49.2542839,-123.0850295
4521,Matchstick Coffee Roasters,cafe,49.2572851,-123.0901365
4523,Starbucks,cafe,49.1583055,-122.7806064
4524,Subway,fast_food,49.1624616,-122.7905606
4540,,fast_food,49.2896666,-122.7853435
4581,Classic Pizza,fast_food,49.0478696,-122.3431735
4584,Great Pizza 2 for 1,fast_food,49.04831,-122.3418519
4586,Tim Hortons,cafe,49.036598,-122.2939306
4589,Giddy Up Pizza -n- Curry,fast_food,49.0489231,-122.3807319
4590,Starbucks,cafe,49.2105091,-123.1069
4611,Waves Coffee,cafe,49.3365781,-123.0380044
4616,,fast_food,49.2473653,-122.89185
4620,,fast_food,49.0954257,-122.8980932
4632,Panago Pizza,fast_food,49.231433,-123.0316383
4633,Gal Chae Karaoke,bar,49.222099299999996,-122.9817263
4636,ZenQ,cafe,49.2811646,-123.0007477
4639,Caffe Divano,cafe,49.2808737,-123.0010698
4645,Cafe Medina,cafe,49.2805588,-123.1169062
4646,The Belmont,bar,49.2790584,-123.1230287
4650,Beyond Coffee,cafe,49.2809406,-123.1269099
4651,Uncle Fatih's Pizza,fast_food,49.2789073,-123.1221767
4654,McDonald's,fast_food,49.280548,-123.1213662
4656,Five Guys,fast_food,49.28109,-123.1190968
4662,Subway,fast_food,49.2616851,-123.0700316
4665,Blenz Coffee,cafe,49.2625624,-123.0695251
4666,Brothers,cafe,49.2800297,-123.1086595
4668,Musette Caffè,cafe,49.2805834,-123.1028286
4671,A&W,fast_food,49.2831516,-123.1154178
4677,Starbucks,cafe,49.2820489,-123.118486
4680,Finch's,cafe,49.2827779,-123.1116632
4681,Hungry Guys,fast_food,49.2792876,-123.1226649
4686,Blacksmith Bakery,cafe,49.1695461,-122.5767148
4694,Juliet's Cafe,cafe,49.2725841,-123.1479944
4695,Flying Wedge Pizza,fast_food,49.2725937,-123.1484867
4696,Planet Veg,fast_food,49.2725847,-123.1487051
4699,Vera's Burger Shack,fast_food,49.2725886,-123.1483117
4700,Panne Rizo,cafe,49.2725841,-123.1486132
4701,Bean Around the World,cafe,49.2725892,-123.1488841
4707,Al Basha,fast_food,49.2725828,-123.1485578
4708,Corduroy,pub,49.2725892,-123.1487921
4716,Siegel's Bagels,fast_food,49.2727038,-123.1472939
4725,Starbucks,cafe,49.2733132,-123.11993
4726,Steamworks,pub,49.2848692,-123.1109875
4729,YiFang Taiwan Fruit Tea,cafe,49.290842,-123.1342117
4733,Sultan's Delicious Donair,fast_food,49.2837791,-122.8096883
4734,Burger King,fast_food,49.2781282,-122.8112429
4735,Subway,fast_food,49.2782009,-122.8115542
4736,The Frog and Nightgown Pub,pub,49.2796374,-122.8175723
4745,Starbucks,cafe,49.2032393,-122.9081366
4749,Nimby Burger,fast_food,49.2723148,-123.1551667
4750,Local Public Eatery,pub,49.272446,-123.1553117
4751,The Ellis,pub,49.2716021,-123.155352
4754,Subway,fast_food,49.2352507,-123.1557393
4756,Secret Garden Tea Company,cafe,49.2354571,-123.1560864
4760,Comebuy Bubble Tea,cafe,49.2379505,-123.1556108
4763,Caffè Artigiano,cafe,49.2344956,-123.1573182
4764,Legato Cafe,cafe,49.2344715,-123.1593632
4766,One Bowl,cafe,49.2350698,-123.1615131
4769,Starbucks,cafe,49.2344778,-123.1605904
4775,NOURISH,cafe,49.2633833,-123.1866515
4777,Subway,fast_food,49.263878,-123.205001
4779,Tim Hortons,cafe,49.2639234,-123.2061777
4781,Figaro Café + Bakery,cafe,49.2636669,-123.2051855
4787,Darcy's Cafe,cafe,49.2636844,-123.2081906
4791,Mr. Pan Pizza,fast_food,49.2546026,-123.0227873
4798,812 Cake & Deesert,cafe,49.2643129,-123.0114062
4800,Subway,fast_food,49.2676308,-123.0035092
4803,Chipotle,fast_food,49.2630462,-123.1159688
4804,Subway,fast_food,49.2676145,-123.0035285
4807,Starbucks,cafe,49.3069368,-122.9533963
4810,Bellaggio Café & Gelateria,cafe,49.2887562,-123.1150926
4822,The Apothecary,cafe,49.1263924,-122.3836176
4835,White Rock Beach Beer,pub,49.0294267,-122.8019172
4837,A&W,fast_food,49.2608512,-123.1161648
4852,Foodies,fast_food,49.1124073,-122.7307639
4854,Canadian Lounge,bar,49.1122996,-122.7301013
4860,Ritual,ice_cream,49.1696893,-122.5787014
4866,,fast_food,49.168659,-122.5811854
4880,lelem at the Fort,cafe,49.1674245,-122.5720493
4889,Waves Coffee,cafe,49.1987198,-122.8511017
4905,Fit Camp Foods,fast_food,49.2806424,-123.1312774
4907,A1 Coffee & Donuts,cafe,49.1990317,-122.8129574
4912,3 Quarters Full Cafe,cafe,49.2885009,-123.1391648
4932,T's Home,cafe,49.2234467,-122.9867609
4933,The Mill Cafe,cafe,49.223448,-122.9869663
4934,Subway,fast_food,49.2393218,-122.9635447
4943,Freshslice Pizza,fast_food,49.0905017,-123.0803528
4964,Fatburger,fast_food,49.0340836,-122.8009456
4970,Dairy Queen,fast_food,49.0396209,-122.8015846
4972,Pizza Pizza,fast_food,49.0450983,-122.8008017
4974,Newton Pizza,fast_food,49.048996,-122.7967134
4984,Starbucks,cafe,49.0481897,-122.7832772
4987,Fatburger,fast_food,49.0452753,-122.7772226
4996,Subway,fast_food,49.0431711,-122.7802231
4997,Papa John's,fast_food,49.0430859,-122.7797305
4998,Marble Slab Creamery,ice_cream,49.0427677,-122.7797381
5011,The Bennett,pub,49.0053837,-122.7361939
5012,Donnelan's,pub,49.2782909,-123.1241919
5014,Ki Tea House Cafe,cafe,49.2209708,-122.9884826
5028,Coffeeholic,cafe,49.2469558,-122.8920874
5044,Subway,fast_food,49.1374505,-122.8907988
5049,,vending_machine,49.2382584,-123.0321227
5050,,vending_machine,49.2381936,-123.0320784
5051,,vending_machine,49.2380467,-123.0316644
5052,,vending_machine,49.2380347,-123.0318126
5057,Fort Pub & Grill,pub,49.1711728,-122.577262
5059,Wendel's Bookstore & Cafe,cafe,49.170241,-122.5781433
5063,50's Cafe,cafe,49.1693196,-122.5787749
5071,Starbucks,cafe,49.1992381,-122.9792371
5079,Timothy's Frozen Yogurt,cafe,49.1240007,-123.1843051
5081,Quantum Coffee,cafe,49.2850193,-123.1145937
5091,The Magnet,pub,49.2824055,-123.1111441
5095,Maple Leaf Delicatessen Coffe Shop,cafe,49.2787028,-123.1302045
5100,Sushi Maki,fast_food,49.2807616,-123.1248877
5101,Wally's Burger,fast_food,49.3011514,-122.9561982
5114,Burger King Drive-Through,fast_food,49.048462,-122.3389052
5119,Sushi Box,fast_food,49.0308389,-122.2927275
5120,City Blends Coffee,cafe,49.0306475,-122.2927211
5124,Starbucks,cafe,49.2916513,-123.1354557
5138,Sylvia's Bar,bar,49.2885782,-123.1426441
5142,Royal Hut Pizza,fast_food,49.205019,-122.9098717
5151,Fringe,pub,49.26404,-123.174703
5157,Neverland Tea Salon,cafe,49.2640168,-123.1733645
5161,Quiznos,fast_food,49.2639753,-123.1713499
5163,Yagger's Kits,pub,49.2639533,-123.1696182
5165,Uncle Faith's Pizza,fast_food,49.2639335,-123.1678232
5171,Bella Pizza,fast_food,49.2632325,-123.1364612
5172,Barista Cafe,cafe,49.2632564,-123.1276427
5176,Subway,fast_food,49.2632444,-123.1255405
5181,Subway,fast_food,49.2628323,-123.1032243
5184,A&W,fast_food,49.2625523,-123.0693702
5185,Booster Juice,fast_food,49.2628756,-123.0695249
5187,Megabite Pizza,fast_food,49.2627967,-123.0693624
5189,Super Great Pizza,fast_food,49.238319,-123.0323183
5231,Freshslice Pizza,fast_food,49.2266714,-123.0905213
5232,L & G Bubble Tea,cafe,49.2317166,-123.0904136
5236,Pioneer Corner,cafe,49.0658455,-122.3268736
5241,,vending_machine,49.0656915,-122.3127964
5252,A&W,fast_food,49.1767688,-122.6735666
5254,Subway,fast_food,49.2110929,-123.1407058
5267,Relish,pub,49.2802411,-123.1250614
5268,Red Burrito,fast_food,49.2807931,-123.1191954
5270,Java Cat,cafe,49.2817816,-123.1117459
5271,Library Square Public House,pub,49.2800328,-123.1146849
5272,Colony,bar,49.2590227,-123.1008347
5274,Truffles,cafe,49.2777827,-123.1268532
5276,Waves Coffee,cafe,49.2838195,-123.1118877
5283,Peqish,fast_food,49.2833711,-123.1145504
5284,Kita no Donburi,fast_food,49.2845542,-123.1133241
5286,Pizza Vancouver,fast_food,49.2834954,-123.1149019
5291,Starbucks,cafe,49.2846244,-123.1218388
5293,Meat & Bread,fast_food,49.282623,-123.109344
5294,Fresh Bowl,fast_food,49.2827131,-123.1093153
5299,Blenz Coffee,cafe,49.1880051,-122.8492686
5326,Chewies,pub,49.270944,-123.1552107
5333,Smoke's Poutinerie,fast_food,49.2789629,-122.9155195
5407,Cafe Bel,cafe,49.2833178,-123.1191002
5421,Chattime,cafe,49.2262196,-123.0018742
5426,I.ce Queen,ice_cream,49.264266,-123.1718556
5459,Starbucks,cafe,49.0365002,-122.2912574
5460,Mary Brown's Famous Chicken & Taters!,fast_food,49.0365027,-122.2908016
5463,freshii,fast_food,49.0365043,-122.2907179
5469,Zeta Cafe,fast_food,49.2805051,-122.9777976
5470,A&W,fast_food,49.2812021,-122.9998854
5471,Hiro Sushi,fast_food,49.2813429,-123.0229786
5491,Bowen Island Pub,pub,49.3794252,-123.3377721
5508,My Frosty,cafe,49.2690014,-123.0445183
5511,Trees Organic,cafe,49.2634545,-123.1407716
5512,Blenz Coffee,cafe,49.2636205,-123.1502883
5515,Hearts & Vine Cafe,cafe,49.2641802,-123.1574706
5516,The Regal Beagle,pub,49.2640449,-123.1567706
5517,Good Earth Coffeehouse,cafe,49.2642829,-123.1860874
5519,Starbucks,cafe,49.2652176,-123.2507822
5520,Loafe,cafe,49.2659738,-123.2500204
5521,The Boulevard Coffee Roasting Co.,cafe,49.2659992,-123.2463424
5522,Kokomo,cafe,49.2678638,-123.1573505
5527,IGA Bistro,cafe,49.2637652,-123.1573383
5534,Open Kitchen,food_court,49.260629,-123.2514649
5549,Marble Slab Creamery,ice_cream,49.1326321,-123.0931064
5550,The Chopped Leaf,fast_food,49.133034,-123.0934313
5553,Freshii,fast_food,49.1486894,-123.1817215
5555,Bahn Shop,fast_food,49.1971817,-123.1755871
5559,Thierry,cafe,49.2847804,-123.1227707
5565,Domino's,fast_food,49.1838653,-123.0929638
5569,Panago Pizza,fast_food,49.1829116,-123.0921256
5572,Subway,fast_food,49.1838703,-123.0933981
5586,Tim Hortons,cafe,49.3338382,-123.0384328
5611,Freshii,fast_food,49.1958534,-123.1769814
5612,Pajo’s,fast_food,49.195937,-123.1770558
5613,Tim Hortons,cafe,49.197642,-123.1745765
5623,Subway,fast_food,49.1551644,-123.1238125
5626,Blenz Coffee,cafe,49.1551351,-123.1243923
5627,Little Caesars,fast_food,49.1544601,-123.1247497
5628,Chatime,cafe,49.1541422,-123.1240463
5629,Kidz Etc.,cafe,49.1541583,-123.1242837
5652,Chatime,cafe,49.2274296,-123.1168286
5653,Truck Stop Diner,pub,49.2688201,-123.0967506
5658,Yeh!,fast_food,49.2896711,-123.1384396
5659,A&W,fast_food,49.2896102,-123.1385336
5661,Peaked Pies,fast_food,49.289715,-123.1383784
5664,Panago,fast_food,49.2897561,-123.1383258
5666,Tim Hortons,cafe,49.2893869,-123.1388596
5671,Starbucks,cafe,49.3100831,-123.0831859
5672,The Coffee Bun,cafe,49.3100709,-123.0829744
5673,,ice_cream,49.3128161,-123.1427548
5679,McDonald's,fast_food,49.1774976,-123.1201449
5680,Nosherie,cafe,49.2817211,-123.1165551
5681,Truffles Café,cafe,49.239521,-123.1286511
5688,Starbucks,cafe,49.1056159,-122.7388746
5692,Starbucks,cafe,49.1044584,-122.7252382
5693,McDonald's,fast_food,49.1038027,-122.7250223
5703,Bella Gelateria,ice_cream,49.2736081,-123.1185044
5705,A&W,fast_food,49.1037705,-122.7286433
5707,Tim Hortons,cafe,49.1038253,-122.726644
5708,Shebeen Whiskey House,bar,49.2828822,-123.1037866
5711,Irish Heather,pub,49.2828919,-123.1040897
5751,Subway,fast_food,49.1191003,-122.7315965
5754,JJ Bean,cafe,49.2550997,-123.1153648
5755,Rain or Shine Ice Cream,ice_cream,49.2551419,-123.1148934
5756,Yaohan Centre Food Court,food_court,49.1859437,-123.1336645
5762,Four Seasons,cafe,49.1921059,-122.8240975
5763,A&D BBQ,fast_food,49.1919709,-122.8241091
5765,Jazen Tea,cafe,49.1916724,-122.8236591
5767,Tasty Sandwiches & Desserts,cafe,49.1919983,-122.8241091
5795,24 Train Express Noodle House,fast_food,49.2782532,-123.1218162
5798,La Belle Patate,fast_food,49.2820553,-123.1335652
5801,Sushi Den,fast_food,49.279559,-123.1078428
5802,Noodle Box,fast_food,49.2819445,-123.1076316
5803,Tacomio,fast_food,49.2816397,-123.1075252
5806,Vegan Cave,cafe,49.2818025,-123.1074624
5807,Nectar,cafe,49.2819026,-123.1075035
5809,Prado,cafe,49.2818951,-123.1074453
5811,,vending_machine,49.0371414,-122.3122671
5812,,vending_machine,49.036602,-122.3128387
5813,,vending_machine,49.0371164,-122.3116645
5814,,vending_machine,49.0370987,-122.3116644
5815,,vending_machine,49.0372867,-122.3110064
5816,,vending_machine,49.0370038,-122.3123551
5817,,vending_machine,49.0369564,-122.3123308
5824,Edel Express,cafe,49.2862256,-123.1161579
5826,Bonchaz,cafe,49.2835903,-123.111511
5829,Caffè Artigiano,cafe,49.2856543,-123.1147275
5830,CoCo Fresh Tea & Juice,cafe,49.2845132,-123.114372
5835,Social Crust,cafe,49.2825674,-123.1113699
5839,Kyzock - House of Sushi Bowl,fast_food,49.2838332,-123.113312
5841,Me Crêpes,fast_food,49.2839646,-123.1135104
5842,2001 Flavors,fast_food,49.2840103,-123.1135799
5847,Yagger's,bar,49.283201,-123.1123664
5848,Moii Cafe,cafe,49.2835821,-123.1129034
5849,Koala Kebabs,fast_food,49.2836356,-123.1130258
5850,Cham Mani,fast_food,49.2837054,-123.1131194
5852,Sushi Spin Roll,fast_food,49.2837386,-123.1131665
5853,Fresh Slice,fast_food,49.2838178,-123.1132808
5854,,vending_machine,49.0365611,-122.3106903
5862,Francisco'S Café & Catering,cafe,49.0450086,-122.348571
5868,SippChai Cafe,cafe,49.0543391,-122.3584222
5869,Tops Pizza,fast_food,49.0543514,-122.3585561
5875,Punjab Sweet House,fast_food,49.0545294,-122.3589787
5909,,vending_machine,49.13991,-122.2861139
5914,Prata-Man Singapore Cuisine,fast_food,49.1867038,-123.1241844
5916,Kiriri Japanese Sushi,fast_food,49.1546847,-123.1257846
5921,Starbucks,cafe,49.2693966,-123.1029581
5922,Brewhall,pub,49.2694368,-123.103525
5923,Mario's Gelato,ice_cream,49.2699059,-123.1030986
5927,The Federal Store,cafe,49.2619429,-123.103196
5930,,vending_machine,49.2439382,-123.0452788
5931,,vending_machine,49.2439667,-123.0453629
5932,,vending_machine,49.2444248,-123.0461362
5933,,vending_machine,49.2442355,-123.0463355
5934,Pie Hole & Coffee,cafe,49.2199073,-122.9285179
5947,Gateway Pizza,fast_food,49.1192623,-122.6708998
5951,Panago,fast_food,49.1996433,-122.8114213
5953,Scott's Landing Fish & Chips,fast_food,49.1989948,-122.8102573
5956,Donair Affair,fast_food,49.1982423,-122.811976
5959,Greek Island Pizza,fast_food,49.1990405,-122.8160892
5990,Blenz,cafe,49.2796325,-123.1078508
5992,The Pint,pub,49.2812723,-123.1077237
5996,,vending_machine,49.058445,-122.3762653
